id , Source Name , RA (J2000.0) , Dec (J2000.0) , Extended source name , Significance , Log Parabola signif. , Peak Interval , Previous Fermi Association , Other Gamma Catalog Associations , TeVCat Flag , TeV Assoc. Name , Class , Low confidence Class , Association , Low Confidence Assoc. , Assoc. Probability , R.A. Counterpart , Dec. Counterpart , Counterpart Error
483 , 4FGL J0314.6-6549 , 48.659 , -65.8178 ,  , 7.6842723 , 0.14736918 ,  ,  ,  , N ,  , fsrq ,  , PKS 0313-660 ,  , 0.9989275 , 48.5935224083 , -65.806860075 , 0.00000025
484 , 4FGL J0315.4-2643 , 48.8626 , -26.7327 ,  , 5.414153 , 1.781314 ,  ,  ,  , N ,  , bcu ,  , NVSS J031527-264400 ,  ,  , 48.8630896958 , -26.7334969278 , 0.0000011
485 , 4FGL J0315.5+4231 , 48.8982 , 42.5332 ,  , 4.476203 , 2.0893528 ,  ,  ,  , N ,  , bcu ,  , NVSS J031527+423249 ,  ,  , 48.8644896042 , 42.5468136917 , 0.00000054
486 , 4FGL J0315.9-1033 , 48.9922 , -10.5522 ,  , 16.353842 , 1.727043 , 31560000 , 3FGL J0315.5-1026 ,  , N ,  , fsrq ,  , PKS 0313-107 ,  , 0.99894434 , 48.9869702083 , -10.527603025 , 0.00000028
487 , 4FGL J0316.0-5626 , 49.0159 , -56.4443 ,  , 5.0627413 , 0.97182286 ,  ,  ,  , N ,  , bcu ,  , 1RXS J031613.4-562545 ,  , 0 , 49.05582809448242 , -56.4293098449707 , 0.009
488 , 4FGL J0316.2-6437 , 49.0535 , -64.6278 ,  , 20.734516 , 2.722506 ,  , 3FGL J0316.2-6436 ,  , N ,  , bll ,  , SUMSS J031614-643732 ,  , 0.9999253 , 49.0597178333 , -64.6254042083 , 0.0000032
489 , 4FGL J0316.2+0905 , 49.0583 , 9.0946 ,  , 32.38679 , 2.8004692 , 31332582 , 3FGL J0316.1+0904 ,  , N ,  , bll ,  , GB6 J0316+0904 ,  , 0.9990985 , 49.053052175 , 9.07868965 , 0.00000016
490 , 4FGL J0316.2-2608 , 49.069 , -26.1448 ,  , 20.066158 , 3.536075 ,  , 3FGL J0316.1-2611 ,  , N ,  , bll ,  , RBS 0405 ,  , 0.9993269 , 49.0622490417 , -26.132595575 , 0.00000046
491 , 4FGL J0316.8+4120 , 49.2147 , 41.3464 ,  , 7.30644 , 1.8371981 , 31560000 , 3FGL J0316.6+4119 ,  , P , IC 310 , RDG ,  , IC 310 ,  , 1 , 49.1790760125 , 41.3248933556 , 0.00000014
492 , 4FGL J0316.9-0625 , 49.2318 , -6.4268 ,  , 5.5495586 , 1.1678861 ,  ,  ,  , N ,  , bcu ,  , PMN J0317-0623 ,  , 0.9897116 , 49.2708976083 , -6.41355715556 , 0.0000004
493 , 4FGL J0317.7-2804 , 49.4258 , -28.0787 ,  , 4.8717647 , 1.0030012 ,  ,  ,  , N ,  , fsrq ,  , PKS 0315-282 ,  , 0.99257255 , 49.3904137917 , -28.0551701639 , 0.0000002
494 , 4FGL J0317.8-4414 , 49.4724 , -44.2376 ,  , 4.581815 , 0.102919586 ,  ,  ,  , N ,  , bcu ,  , PKS 0316-444 ,  , 0.9985751 , 49.4903310208 , -44.2381008556 , 0.00000018
495 , 4FGL J0318.7+2135 , 49.6946 , 21.5968 ,  , 16.27545 , 1.3039259 ,  , 3FGL J0318.7+2134 ,  , N ,  , bll ,  , MG3 J031849+2135 ,  , 0.9982741 , 49.6902892083 , 21.5768570278 , 0.00000018
496 , 4FGL J0319.4-7045 , 49.8587 , -70.753 ,  , 5.9488716 , 1.182935 ,  ,  ,  , N ,  , bcu ,  , MRSS 054-102986 ,  , 0.9523764 , 50.03837585449219 , -70.75933074951172 , 0.0045
497 , 4FGL J0319.8+4130 , 49.9575 , 41.5121 ,  , 190.38602 , 11.342757 , 31560000 , 3FGL J0319.8+4130 ,  J0320+4124 , P , NGC 1275 , RDG ,  , NGC 1275 ,  , 1 , 49.9506671417 , 41.5116960278 , 0.000000075
498 , 4FGL J0319.8+1845 , 49.9722 , 18.7532 ,  , 16.554874 , 1.6984948 , 31332582 , 3FGL J0319.8+1847 ,  , P , RBS 0413 , bll ,  , 1E 0317.0+1835 ,  , 0.99992406 , 49.9658678375 , 18.7596008611 , 0.00000023
499 , 4FGL J0319.9-3821 , 49.9975 , -38.3577 ,  , 5.891218 , 0 , 31560000 ,  ,  , N ,  , bcu ,  , NVSS J031957-381527 ,  ,  , 49.98748779296875 , -38.25725555419922 , 0.0045
500 , 4FGL J0322.0+2335 , 50.5021 , 23.5993 ,  , 28.673132 , 0.50212693 ,  , 3FGL J0322.0+2335 ,  , N ,  , bll ,  , MG3 J032201+2336 ,  , 0.99997073 , 50.4998762875 , 23.6031133722 , 0.00000016
501 , 4FGL J0322.4+6606 , 50.6146 , 66.1102 ,  , 4.4866853 , 1.976455 , 31560000 ,  ,  , N ,  , bcu ,  , LQAC 050+066 ,  , 0.9169091 , 50.613453475 , 66.1745278194 , 0.0000001
502 , 4FGL J0322.6-3712e , 50.67 , -37.21 , Fornax A , 14.498408 , 1.979929 ,  , 3FGL J0322.5-3721 ,  , N ,  , RDG ,  , Fornax A ,  ,  , 50.66999816894531 , -37.209999084472656 , 0.35
503 , 4FGL J0322.9+0940 , 50.7492 , 9.6782 ,  , 4.903227 , 1.2871138 ,  ,  ,  , N ,  , bcu ,  , MG1 J032256+0941 ,  , 0.99683297 , 50.7274046 , 9.6839597 , 0.00000067
504 , 4FGL J0323.7-0111 , 50.9387 , -1.1903 ,  , 20.896772 , 2.8024902 ,  , 3FGL J0323.6-0109 ,  , N ,  , bll ,  , 1RXS J032342.6-011131 ,  , 0.9996211 , 50.9317452958 , -1.19616961944 , 0.00000026
505 , 4FGL J0324.3-1313 , 51.0976 , -13.221 ,  , 5.7563796 , 0.06459732 ,  , 3FGL J0324.5-1315 ,  , N ,  , bcu ,  , NVSS J032430-131002 ,  , 0.96813154 , 51.1287766333 , -13.167490425 , 0.00000061
506 , 4FGL J0324.8+3412 , 51.2058 , 34.2119 ,  , 22.307335 , 3.0688233 , 31560000 , 3FGL J0325.2+3410 ,  , N ,  , nlsy1 ,  , 1H 0323+342 ,  , 0.99070024 , 51.1715054833 , 34.1794048556 , 0.00000014
507 , 4FGL J0324.8-2043 , 51.2191 , -20.7285 ,  , 5.230429 , 2.1258833 , 31560000 ,  ,  , N ,  , bcu ,  , NVSS J032451-204324 ,  ,  , 51.2139539458 , -20.7234009694 , 0.0000014
508 , 4FGL J0325.0-2416 , 51.2744 , -24.2825 ,  , 5.2131085 , 1.393191 ,  ,  ,  , N ,  , fsrq ,  , PKS 0323-244 ,  , 0.99600714 , 51.3056026458 , -24.2633480472 , 0.00000017
509 , 4FGL J0325.3+3332 , 51.3388 , 33.5383 ,  , 4.818694 , 1.3955756 ,  ,  ,  , N ,  , bcu ,  , 2MASX J03251760+3332435 ,  , 0.9954417 , 51.3232613917 , 33.5454791139 , 0.00000074
510 , 4FGL J0325.5-5635 , 51.3794 , -56.591 ,  , 17.902359 , 0.34936854 , 31559456 , 3FGL J0325.2-5634 ,  , N ,  , bll ,  , 1RXS J032521.8-563543 ,  , 0.99865544 , 51.3480249083 , -56.5957368722 , 0.0000012
511 , 4FGL J0325.6-1646 , 51.4179 , -16.781 ,  , 30.419 , 2.1929848 , 31560000 , 3FGL J0325.6-1648 ,  J0328-1645 , N ,  , bll ,  , RBS 0421 ,  , 0.9998538 , 51.4212363125 , -16.7713486222 , 0.00000048
512 , 4FGL J0325.7+2225 , 51.4421 , 22.4326 ,  , 28.817844 , 4.5234923 , 31560000 , 3FGL J0325.5+2223 ,  , N ,  , fsrq ,  , TXS 0322+222 ,  , 0.9892509 , 51.4033931542 , 22.4001015694 , 0.000000068
513 , 4FGL J0325.9-1843 , 51.4839 , -18.725 ,  , 5.3159137 , 0.34842798 ,  , 3FGL J0326.0-1842 ,  , N ,  , bcu ,  , PMN J0325-1843 ,  , 0.99684817 , 51.4774440375 , -18.7365657306 , 0.00000083
514 , 4FGL J0326.2+0225 , 51.5724 , 2.4228 ,  , 19.027445 , 0.5797347 ,  , 3FGL J0326.2+0225 ,  , N ,  , bll ,  , 1H 0323+022 ,  , 0.9994982 , 51.5581178917 , 2.42074348889 , 0.00000022
515 , 4FGL J0326.7-3404 , 51.6895 , -34.0769 ,  , 8.491782 , 2.3229299 ,  ,  ,  , N ,  , bcu ,  , GALEXASC J032647.30-340447.1 ,  , 0.99860454 , 51.6838608917 , -34.0577268722 , 0.0000011
516 , 4FGL J0327.5-1805 , 51.8907 , -18.0885 ,  , 8.174418 , 2.7840428 , 31560000 ,  ,  , N ,  , bcu ,  , CRATES J032743.34-180342.0 ,  , 0.9718249 , 51.930589975 , -18.0616742944 , 0.00000027
517 , 4FGL J0328.8-5715 , 52.2211 , -57.2591 ,  , 5.839994 , 2.1567175 ,  ,  ,  , N ,  , bll ,  , 1RXS J032852.3-571552 ,  , 0.99746454 , 52.21954345703125 , -57.26819610595703 , 0.009
518 , 4FGL J0330.6+4659 , 52.653 , 46.9834 ,  , 7.603869 , 1.7501926 ,  ,  ,  , N ,  , bcu ,  , B3 0327+467A ,  , 0.94157493 , 52.6359473542 , 46.9398036222 , 0.000000095
519 , 4FGL J0330.6+0438 , 52.6727 , 4.6349 ,  , 8.431444 , 1.7475277 , 31560000 , 3FGL J0330.6+0437 ,  , N ,  , bcu ,  , GB6 J0330+0439 ,  , 0.99095803 , 52.6829746417 , 4.66795474444 , 0.00000027
520 , 4FGL J0330.7-2408 , 52.6938 , -24.147 ,  , 5.098058 , 1.5126143 ,  ,  ,  , N ,  , bcu ,  , NVSS J033050-240612 ,  ,  , 52.7084743792 , -24.1033456583 , 0.0000023
521 , 4FGL J0331.1-5243 , 52.7937 , -52.7326 ,  , 4.5193667 , 0.5925621 ,  ,  ,  , N ,  , bcu ,  , PGC 013066 ,  , 0.9766108 , 52.812461853027344 , -52.696720123291016 , 0.0045
522 , 4FGL J0331.3-6156 , 52.8438 , -61.9365 ,  , 23.030241 , 2.121722 , 31560000 , 3FGL J0331.3-6155 ,  , N ,  , bll ,  , PMN J0331-6155 ,  , 0.9989373 , 52.82699966430664 , -61.92464065551758 , 0.0045
523 , 4FGL J0331.9+6307 , 52.9909 , 63.1309 ,  , 17.46428 , 1.9569758 , 31560000 , 3FGL J0332.0+6308 ,  , N ,  , bll ,  , GB6 J0331+6307 ,  , 0.9990984 , 52.9746506375 , 63.1372667667 , 0.00000016
524 , 4FGL J0332.1-1123 , 53.0335 , -11.3949 ,  , 4.6396422 , 2.03964 , 31560000 , 2FGL J0332.5-1118 ,  , N ,  , fsrq ,  , 1RXS J033223.2-111938 ,  , 0.9792518 , 53.0969498583 , -11.3307260111 , 0.00000041
525 , 4FGL J0333.1+8227 , 53.2971 , 82.4501 ,  , 7.666835 , 2.13679 ,  ,  ,  , N ,  , bcu ,  , 1RXS J033208.6+822654 ,  , 0 , 53.03584289550781 , 82.44832611083984 , 0.009
526 , 4FGL J0333.3+0233 , 53.3435 , 2.561 ,  , 6.026956 , 2.09787 ,  , 3FGL J0333.6+0233 ,  , N ,  , bcu ,  , NVSS J033321+023110 ,  , 0.9897475 , 53.3400454833 , 2.51972827778 , 0.00000082
527 , 4FGL J0333.7+7851 , 53.445 , 78.8501 ,  , 19.222773 , 1.1933461 ,  , 3FGL J0333.4+7853 ,  , N ,  , bll ,  , WN B0326.7+7840 ,  , 0.99928796 , 53.435713725 , 78.8412639639 , 0.0000012
528 , 4FGL J0333.7+2916 , 53.4468 , 29.2711 ,  , 31.005285 , 3.122557 ,  , 3FGL J0333.6+2916 ,  , N ,  , bll ,  , TXS 0330+291 ,  , 0.99991876 , 53.4541821042 , 29.2754303194 , 0.00000017
529 , 4FGL J0333.8+4007 , 53.4658 , 40.1196 ,  , 7.646128 , 1.8156801 ,  , 3FGL J0333.4+4003 ,  , N ,  , bcu ,  , B3 0330+399 ,  , 0.9960312 , 53.4450770375 , 40.1107207278 , 0.0000027
530 , 4FGL J0333.9+6537 , 53.4767 , 65.6188 ,  , 21.366335 , 2.0147429 ,  , 3FGL J0333.9+6538 ,  , N ,  , bll ,  , TXS 0329+654 ,  , 0.9999819 , 53.4864073625 , 65.6156069 , 0.00000012
531 , 4FGL J0334.2-3725 , 53.55565 , -37.43274 ,  , 61.554565 , 3.8096855 , 31560000 , 3FGL J0334.3-3726 ,  , N ,  , bll ,  , PMN J0334-3725 ,  , 0.9998457 , 53.5642705125 , -37.4286289333 , 0.00000016
532 , 4FGL J0334.2-4008 , 53.5566 , -40.145 ,  , 79.44003 , 5.305196 , 31560000 , 3FGL J0334.3-4008 ,  , N ,  , bll ,  , PKS 0332-403 ,  , 0.99995744 , 53.5568937083 , -40.1403883111 , 0.000000068
533 , 4FGL J0334.3+3920 , 53.5823 , 39.3389 ,  , 7.746738 , 0.035065524 ,  , 3FGL J0334.2+3915 ,  , N ,  , rdg ,  , 4C +39.12 ,  , 0.9962778 , 53.5767292667 , 39.3567794389 , 0.00000013
534 , 4FGL J0335.1-4459 , 53.7846 , -44.9916 ,  , 17.689222 , 0.3459803 , 31332582 , 3FGL J0335.3-4459 ,  , N ,  , bll ,  , 1RXS J033514.5-445929 ,  , 0.9996633 , 53.807918548583984 , -44.99443817138672 , 0.009
535 , 4FGL J0336.4+3224 , 54.1015 , 32.4111 ,  , 13.315313 , 5.957761 , 31559456 , 3FGL J0336.5+3210 ,  , N ,  , fsrq ,  , NRAO 140 ,  , 0.9728719 , 54.125448375 , 32.3081506333 , 0.000000075
536 , 4FGL J0336.5-0348 , 54.1303 , -3.812 ,  , 5.6514506 , 0.5017662 ,  ,  ,  , N ,  , bll ,  , 1RXS J033623.3-034727 ,  , 0.9977635 , 54.0991774833 , -3.79405558056 , 0.0000047
537 , 4FGL J0336.8-3612 , 54.2199 , -36.2127 ,  , 8.70072 , 0.12027906 ,  , 3FGL J0336.9-3622 ,  , N ,  , fsrq ,  , PKS 0335-364 ,  , 0.99483526 , 54.2250977708 , -36.2683955 , 0.00000012
538 , 4FGL J0337.8-1157 , 54.4743 , -11.9597 ,  , 4.54919 , 0.83545685 ,  ,  ,  , N ,  , fsrq ,  , PKS 0335-122 ,  , 0.8700587 , 54.481040954589844 , -12.067919731140137 , 0.0045
539 , 4FGL J0338.1-2443 , 54.5305 , -24.7207 ,  , 6.262711 , 0.35 ,  , 3FGL J0338.1-2443 ,  , N ,  , bll ,  , 2E 0336.0-2453 ,  , 0.99847096 , 54.552101135253906 , -24.730600357055664 , 0.009
540 , 4FGL J0338.5+1302 , 54.6355 , 13.0419 ,  , 29.628736 , 4.5770783 , 31559456 , 3FGL J0338.5+1303 ,  , N ,  , bll ,  , RX J0338.4+1302 ,  , 0.9994736 , 54.6219965 , 13.0376245194 , 0.00000029
541 , 4FGL J0338.7-5706 , 54.6985 , -57.1061 ,  , 5.2009473 , 0.08878988 ,  ,  ,  , N ,  , bcu ,  , 1RXS J033832.0-570449 ,  , 0.92855656 , 54.63341522216797 , -57.080223083496094 , 0.009
542 , 4FGL J0338.9-2848 , 54.7447 , -28.8009 ,  , 14.479603 , 0.99448955 , 31559456 ,  ,  , N ,  , bcu ,  , NVSS J033859-284619 ,  ,  , 54.7482652333 , -28.7721484056 , 0.000005
543 , 4FGL J0339.2-1736 , 54.8119 , -17.6003 ,  , 17.638893 , 1.076792 ,  , 3FGL J0339.2-1738 ,  , N ,  , bll ,  , PKS 0336-177 ,  , 0.99977386 , 54.807094975 , -17.6002164944 , 0.00000014
544 , 4FGL J0339.5-0146 , 54.8771 , -1.7769 ,  , 81.05578 , 6.134982 , 31559456 , 3FGL J0339.5-0146 ,  , N ,  , fsrq ,  , PKS 0336-01 ,  , 0.9999551 , 54.8789074542 , -1.77661225833 , 0.000000068
545 , 4FGL J0340.4-2422 , 55.1243 , -24.3729 ,  , 6.7518854 , 2.5639315 ,  , 3FGL J0340.4-2423 ,  , N ,  , bcu ,  , NVSS J034022-242411 ,  , 0.97979486 , 55.0953712542 , -24.4020466556 , 0.0000058
546 , 4FGL J0340.5-2118 , 55.1477 , -21.3158 ,  , 24.232014 , 1.7557651 ,  , 3FGL J0340.5-2119 ,  , N ,  , bll ,  , PKS 0338-214 ,  , 0.99967873 , 55.1483660583 , -21.3253255833 , 0.000000068
547 , 4FGL J0340.5-0256 , 55.1484 , -2.935 ,  , 7.579754 , 1.2665023 ,  ,  ,  , N ,  , bcu ,  , TXS 0338-030 ,  , 0.9966265 , 55.1358153375 , -2.91506399444 , 0.00000015
548 , 4FGL J0342.2+3858 , 55.573 , 38.978 ,  , 9.359545 , 1.1256568 , 31560000 , 3FGL J0342.2+3857 ,  , N ,  , fsrq ,  , GB6 J0342+3858 ,  , 0.99965805 , 55.5677870375 , 38.9850767361 , 0.00000015
549 , 4FGL J0342.8-3007 , 55.709 , -30.1286 ,  , 6.379707 , 2.8167942 ,  , 3FGL J0342.6-3006 ,  , N ,  , bcu ,  , PKS 0340-302 ,  , 0.9911754 , 55.6680951417 , -30.1328475944 , 0.00000036
550 , 4FGL J0343.2-2529 , 55.8136 , -25.4943 ,  , 17.72253 , 3.029278 , 31560000 , 3FGL J0343.2-2534 ,  , N ,  , fsrq ,  , PKS 0341-256 ,  , 0.9977389 , 55.8313495667 , -25.5048350306 , 0.00000013
551 , 4FGL J0343.2-6444 , 55.8163 , -64.7349 ,  , 25.74373 , 2.1232605 , 31560000 , 3FGL J0343.3-6443 ,  , N ,  , bll ,  , PMN J0343-6442 ,  , 0.9965384 , 55.83591842651367 , -64.71536254882812 , 0.0045
552 , 4FGL J0343.4+3621 , 55.8726 , 36.3564 ,  , 8.725092 , 1.9216858 ,  , 3FGL J0343.3+3622 ,  , N ,  , fsrq ,  , OE 367 ,  , 0.9993924 , 55.8706350792 , 36.370119375 , 0.000000068
553 , 4FGL J0344.2+3203c , 56.0715 , 32.0555 ,  , 7.2937016 , 3.43254 ,  ,  ,  , N ,  , bcu ,  , 1RXS J034418.2+320903 ,  , 0 , 56.07583999633789 , 32.150970458984375 , 0.009
554 , 4FGL J0344.4+3432 , 56.1212 , 34.5471 ,  , 6.244792 , 0.55287355 ,  ,  ,  , N ,  , bcu ,  , 1RXS J034424.5+343016 ,  , 0.9253984 , 56.102088928222656 , 34.50457763671875 , 0.009
555 , 4FGL J0345.2-2353 , 56.3187 , -23.885 ,  , 26.185764 , 1.2545997 ,  , 3FGL J0345.1-2353 ,  , N ,  , bll ,  , NVSS J034518-235218 ,  , 0.9982433 , 56.3263242667 , -23.8723275528 , 0.00000058
556 , 4FGL J0345.5-3301 , 56.3788 , -33.0225 ,  , 5.7810807 , 0.043718982 ,  ,  ,  , N ,  , bcu ,  , 2MASS J03453818-3256462 ,  , 0.9507334 , 56.3739836417 , -32.9353737944 , 0.00000078
557 , 4FGL J0347.0+4844 , 56.7527 , 48.7376 ,  , 6.2874675 , 1.6512871 ,  ,  ,  , N ,  , fsrq ,  , IVS B0343+485 ,  , 0.99966437 , 56.7983888625 , 48.7104092694 , 0.00000013
558 , 4FGL J0348.2+6035 , 57.0541 , 60.5904 ,  , 8.493983 , 1.456681 ,  , 3FGL J0348.4+6039 ,  , N ,  , bcu ,  , NVSS J034819+603509 ,  , 0.99734914 , 57.0828852625 , 60.5858026833 , 0.0000023
559 , 4FGL J0348.5-2749 , 57.1417 , -27.8303 ,  , 20.6581 , 1.1439867 , 31559456 , 3FGL J0348.6-2748 ,  , N ,  , fsrq ,  , PKS 0346-27 ,  , 0.99905026 , 57.1589357125 , -27.8204349139 , 0.000000075
560 , 4FGL J0348.6-1609 , 57.1532 , -16.1654 ,  , 19.131018 , 0.5459333 , 31560000 , 3FGL J0348.7-1606 ,  , N ,  , bll ,  , PKS 0346-163 ,  , 0.99969673 , 57.1636280625 , -16.1715977083 , 0.00000014
561 , 4FGL J0348.8-0828 , 57.2123 , -8.477 ,  , 5.009165 , 0.90152645 ,  ,  ,  , N ,  , bcu ,  , 2MASS J03485302-0824226 ,  , 0.970658 , 57.1901456042 , -8.40692913056 , 0.00000064
562 , 4FGL J0348.8+4610 , 57.2185 , 46.1695 ,  , 5.9869685 , 3.6197107 ,  ,  ,  , N ,  , bcu ,  , B3 0345+460 ,  , 0.99446344 , 57.3280899167 , 46.1665716222 , 0.000000068
563 , 4FGL J0349.4-1159 , 57.3539 , -11.9941 ,  , 12.851082 , 0.3793175 ,  , 3FGL J0349.2-1158 ,  , P , 1ES 0347-121 , bll ,  , 1ES 0347-121 ,  , 0.9998331 , 57.34661065 , -11.9909314583 , 0.0000019
564 , 4FGL J0349.8-2103 , 57.4699 , -21.0576 ,  , 34.20512 , 5.6068983 , 31332582 , 3FGL J0349.9-2102 ,  , N ,  , fsrq ,  , PKS 0347-211 ,  , 0.99872965 , 57.4909444792 , -21.0465948722 , 0.000000068
565 , 4FGL J0350.0+0640 , 57.5043 , 6.6754 ,  , 5.5296245 , 0.23588721 ,  ,  ,  , N ,  , bcu ,  , RX J0350.0+0640 ,  , 0.9995244 , 57.49879837036133 , 6.682199954986572 , 0.0045
566 , 4FGL J0350.4-5144 , 57.6127 , -51.7434 ,  , 7.697897 , 0.8052307 ,  ,  ,  , N ,  , bcu ,  , 1RXS J035037.0-514457 ,  , 0 , 57.65415954589844 , -51.74930953979492 , 0.009
567 , 4FGL J0350.8-2814 , 57.71 , -28.2494 ,  , 8.288809 , 0.6831659 ,  , 3FGL J0351.0-2816 ,  , N ,  , bcu ,  , GALEXASC J035051.31-281633.0 ,  , 0.99809825 , 57.71383285522461 , -28.27577781677246 , 0.009
568 , 4FGL J0352.0-2516 , 58.0034 , -25.2733 ,  , 4.6182384 , 0.26860565 ,  ,  ,  , N ,  , bcu ,  , TXS 0350-253 ,  , 0.9935676 , 58.0460515417 , -25.2472965556 , 0.00000018
569 , 4FGL J0352.9-3623 , 58.2326 , -36.391 ,  , 9.085569 , 2.4980528 ,  , 3FGL J0353.0-3622 ,  , N ,  , bll ,  , XRS J0353-3623 ,  , 0.998332 , 58.27119827270508 , -36.38560104370117 , 0.0045
570 , 4FGL J0353.0+5654 , 58.272 , 56.9026 ,  , 9.643102 , 0.06439415 , 31332582 , 3FGL J0352.9+5655 ,  , N ,  , bll ,  , GB6 J0353+5654 ,  , 0.99996895 , 58.2898886375 , 56.9085921778 , 0.00000035
571 , 4FGL J0353.0-6831 , 58.2738 , -68.5282 ,  , 13.026181 , 0.4121536 ,  , 3FGL J0353.0-6831 ,  , N ,  , bll ,  , PKS 0352-686 ,  , 0.999943 , 58.2400016784668 , -68.52140045166016 , 0.0045
572 , 4FGL J0353.7+8257 , 58.4405 , 82.9604 ,  , 8.434699 , 0.8738122 ,  ,  ,  , N ,  , bll ,  , WN B0343.1+8247 ,  , 0.9964685 , 58.2855164958 , 82.9420708667 , 0.00000089
573 , 4FGL J0354.4+4643 , 58.609 , 46.7231 ,  , 13.82771 , 2.1307516 , 31560000 , 3FGL J0354.1+4643 ,  , N ,  , bcu ,  , B3 0350+465 ,  , 0.9985013 , 58.6250485667 , 46.7218749944 , 0.000000082
574 , 4FGL J0354.7+8009 , 58.6919 , 80.1647 ,  , 12.788976 , 1.6708125 , 31332582 , 3FGL J0354.6+8011 ,  , N ,  , bll ,  , S5 0346+80 ,  , 0.99981236 , 58.692191975 , 80.1580130556 , 0.00000011
575 , 4FGL J0355.1-1841 , 58.7773 , -18.6928 ,  , 5.9213595 , 1.1704066 ,  ,  ,  , N ,  , bcu ,  , NVSS J035513-184309 ,  ,  , 58.8053834625 , -18.7190497056 , 0.00000071
576 , 4FGL J0355.3+3909 , 58.834 , 39.1665 ,  , 4.96157 , 0.16295464 ,  ,  ,  , N ,  , bcu ,  , CRATES J035515+390907 ,  , 0.9979039 , 58.8191272625 , 39.1527238167 , 0.00000034
577 , 4FGL J0356.1-1329 , 59.0313 , -13.486 ,  , 6.1323004 , 1.4646765 ,  ,  ,  , N ,  , bcu ,  , 1RXS J035610.7-132833 ,  , 0.9943691 , 59.044578552246094 , -13.475970268249512 , 0.00000071
578 , 4FGL J0357.0-4955 , 59.2608 , -49.9326 ,  , 16.810406 , 2.078345 ,  , 3FGL J0357.1-4957 ,  , N ,  , bll ,  , PKS 0355-500 ,  , 0.9997677 , 59.2507743917 , -49.9301731944 , 0.0000057
579 , 4FGL J0357.2+2320 , 59.3015 , 23.347 ,  , 7.4776864 , 0.7187866 ,  , 3FGL J0357.1+2325 ,  , N ,  , bcu ,  , MG3 J035721+2319 ,  , 0.9991275 , 59.340041175 , 23.3316182167 , 0.000000088
580 , 4FGL J0357.2-0319 , 59.3234 , -3.3225 ,  , 6.046939 , 1.4753759 ,  ,  ,  , N ,  , bcu ,  , 1RXS J035725.7-031740 ,  , 0.97810876 , 59.3587559 , -3.299860875 , 0.00000078
581 , 4FGL J0357.6-4625 , 59.4135 , -46.4173 ,  , 8.508032 , 0.75178546 ,  ,  ,  , N ,  , bcu ,  , 2MASS J03573680-4625481 ,  , 0.9957609 , 59.3696529208 , -46.42867695 , 0.00000069
582 , 4FGL J0358.0-6946 , 59.5162 , -69.7806 ,  , 5.0792227 , 1.5536071 ,  , 3FGL J0356.3-6948 ,  , N ,  , bcu ,  , PMN J0357-6948 ,  , 0.9910465 , 59.3753437708 , -69.8125040694 , 0.00000031
583 , 4FGL J0358.1-5954 , 59.5388 , -59.908 ,  , 7.7503495 , 0.8575963 ,  ,  ,  , N ,  , bll ,  , AT20G J035814-595233 ,  , 0.9869247 , 59.55833053588867 , -59.875919342041016 , 0.0045
584 , 4FGL J0358.6+0634 , 59.6656 , 6.5759 ,  , 7.575845 , 2.2675276 , 31560000 , 3FGL J0358.7+0633 ,  , N ,  , bcu ,  , PMN J0358+0629 ,  , 0.9367982 , 59.613121032714844 , 6.488719940185547 , 0.0045
585 , 4FGL J0358.7+7649 , 59.676 , 76.8323 ,  , 6.740385 , 1.9511505 ,  , 3FGL J0359.7+7649 ,  , N ,  , bcu ,  , WN B0351.8+7640 ,  , 0.9962512 , 59.6263128375 , 76.8242070694 , 0.00000024
586 , 4FGL J0358.9+6004 , 59.7328 , 60.0767 ,  , 8.852009 , 2.391141 , 31560000 , 3FGL J0358.8+6002 ,  , N ,  , fsrq ,  , TXS 0354+599 ,  , 0.99081093 , 59.7609996875 , 60.0894637778 , 0.000000095
587 , 4FGL J0359.0-3053 , 59.7704 , -30.8898 ,  , 7.952412 , 1.5196158 ,  ,  ,  , N ,  , bll ,  , NVSS J035856-305446 ,  , 0.9957845 , 59.73419952392578 , -30.912799835205078 , 0.009
588 , 4FGL J0359.4-0236 , 59.853 , -2.6019 ,  , 5.3777847 , 1.937929 ,  ,  ,  , N ,  , bcu ,  , NVSS J035923-023501 ,  ,  , 59.8478601375 , -2.58385523889 , 0.0000023
589 , 4FGL J0359.4-2616 , 59.8713 , -26.2734 ,  , 7.41316 , 1.3512039 ,  , 3FGL J0359.3-2612 ,  , N ,  , bll ,  , PKS 0357-264 ,  , 0.99877566 , 59.8903410583 , -26.2587031444 , 0.00000028
590 , 4FGL J0359.6+5057 , 59.9158 , 50.959 ,  , 25.755442 , 4.977494 , 31560000 ,  ,  , N ,  , fsrq ,  , NRAO 150 ,  , 0.99987006 , 59.8739469875 , 50.9639338722 , 0.000000068
591 , 4FGL J0400.7+3920 , 60.1856 , 39.3483 ,  , 6.9443 , 1.403673 ,  ,  ,  , N ,  , bcu ,  , GB6 J0400+3921 ,  , 0.9978848 , 60.1891146458 , 39.3527166111 , 0.00000035
592 , 4FGL J0401.0-5353 , 60.2646 , -53.8992 ,  , 7.3909297 , 1.0708202 ,  , 3FGL J0401.0-5359 ,  , N ,  , bcu ,  , 1RXS J040111.9-535456 ,  , 0 , 60.29957962036133 , -53.915550231933594 , 0.009
